Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Cuba,CUB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1170.21590412447,972.44217120154,998.032087316578,994.182505276393,1081.97615394605,1108.01445769321,1035.20266546649,1073.37773882122,1146.62965504967,1116.77994621466,1037.52939903133,1029.43346967314,1003.51882706152,946.329944254021,943.950122138325,896.176370398525,951.380570130012,922.433325080438,1000.18410148569,969.828922638862,989.672645686508,939.539657450213,957.502047515328,977.911020303909,960.436964626777,923.435423623599,879.967792727537,865.534592725481,854.374889761112,814.636458485932,815.615862798832,..,..,..
Cuba,CUB,"Population, total",SP.POP.TOTL,10785801,10841031,10886021,10925362,10962010,10997934,11034712,11072230,11109109,11144132,11177418,11209383,11238756,11262554,11278550,11287272,11291762,11294719,11297409,11301571,11303175,11298167,11285775,11275065,11265612,11247829,11227118,11202846,11176354,11122168,11059820,11019931,10979783,..
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.4140930175781,74.4948654174805,74.5084381103516,74.5832290649414,74.784049987793,75.0676345825195,75.3100128173828,75.3816833496094,75.635383605957,75.887565612793,75.8514891112497,75.8636638735113,75.917681659226,76.0033319545493,76.1121531072403,76.2356834650585,76.365461375763,76.4930251871133,76.6099132468685,76.707663902788,76.7776920066844,76.81640625,76.8442459106445,76.8702850341797,76.9115829467773,76.9603271484375,77.0156326293945,77.0728225708008,77.1080322265625,77.0987701416016,77.1056060791016,77.1259872296321,77.1664929228275,..
Curacao,CUW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,34307.1247870579,35339.0645793445,35435.9972909346,34812.7908924081,34288.7399622733,33651.5043118952,33334.856514074,33490.2548894598,33795.1308443427,33397.3971262631,33004.554021481,32704.3556352667,32320.8769567577,31753.384552981,31128.647036239,30861.3205298178,30209.7882652792,29729.1010079753,29256.8154066419,28659.6557023251,23669.7707733018,24905.7684453244,26734.6457811916,27617.9204919042,28762.058180431,..
Curacao,CUW,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10501.7044826017,8854.40813463122,8996.97465827712,9055.60324903582,9222.04468749573,16168.0449282169,18842.8899122431,14703.0318928324,15737.4929646986,16822.3232965303,16514.1127118309,15429.1801756291,15940.4432872767,14857.2079227624,14173.7542929601,15739.9605046222,14857.6293771313,15357.3651335183,13360.0021450019,14346.8108243342,14573.1049283609,13626.2436481406,14937.500719369,15175.8915126441,12894.4531964629,10612.5565556293,9497.71301546317,5972.17142455573,5080.24893387534,5441.31998240944,5649.73104335971,..,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,143912,144299,144630,145139,146306,146956,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,157980,159664,160175,159336,157441,155482,153948,153321,154654,155967,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.0998746479707,85.6585187944984,86.3868003016417,87.2231241478651,88.1058856503431,88.9734801262502,89.7643028927608,90.4167492670495,90.8692145662905,91.060147058155,91.0970316517813,91.1278267399674,91.1534053060108,91.1746923604573,91.1926129138527,91.2080919767428,91.2220545596735,91.2354256731905,91.2491303278397,91.2639416184104,91.2791300612311,91.2938785868797,91.3082030810948,91.3220471649755,91.3353544596205,91.3480685861287,91.3601331655991,91.3714918191305,91.3820881678218,91.391865832772,91.4007684350799,91.4080929292235,91.4321812441765,..
Cyprus,CYP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,28931.935546875,28439.33203125,29500.74609375,31393.376953125,31282.73828125,31656.9609375,33182.125,34452.8671875,36121.81640625,37146.99609375,38090.93359375,38617.97265625,40020.08984375,41362.265625,42595.37890625,43823.94140625,44295.8125,42253.5625,42102.45703125,41212.859375,39190.3828125,36650.72265625,36105.05078125,37258.65234375,39501.015625,41418.16015625,43510.2109375,45454.36328125,43402.5390625,47632.76953125,50623.796875,51453.7265625,52635.58203125,..
Cyprus,CYP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,5.4901,5.747,5.9913,5.861,6.2236,6.3122,6.6171,6.8778,7.1329,6.9985,7.176,7.8441,7.7891,7.906,8.0115,8.3089,8.4942,8.2874,7.9141,7.6571,7.1222,6.4407,6.8173,6.8562,7.2219,7.3632,7.214,7.2168,6.8024,6.9192,7.2231,7.2032,7.3411,..
Cyprus,CYP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1945.45068816727,2049.36379971898,2292.58037960181,1974.09617155896,2153.27326247657,2065.65425367285,2170.96782770879,2142.09657234761,2264.91863707719,2202.31996036706,2193.91481710233,2345.28181012039,2162.85328059404,2161.54002386306,2209.33213219678,2293.75458684904,2399.21662682596,2311.55219411824,2192.46748939146,2093.44029665285,1936.16516091053,1646.32678982431,1659.57813297538,1677.40248205105,1761.87442919766,1794.01732213218,1773.61456364017,1758.05457120745,1638.57191138119,1666.21660995085,1682.70492545045,1672.78575414138,..,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,810341,826034,844667,862695,880290,897568,914548,931234,947667,964127,981440,999590,1017875,1036151,1054418,1072714,1091026,1109371,1127816,1146493,1165397,1183895,1201801,1219502,1237112,1254275,1270737,1286671,1302247,1317309,1331370,1344976,1358282,..
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.6074573603626,67.802111495789,67.9900353030289,68.1691720632769,68.3349402485415,68.4827583308314,68.6080447821551,68.706218074521,68.7726966799379,68.8024068077544,68.7863589370716,68.7120973207373,68.5908141437316,68.4340674211981,68.2534151682801,68.0604154001212,67.8666261318649,67.6836053786548,67.5229111556342,67.3979892758544,67.3010289148738,67.2102333625375,67.1230558819804,67.0402477918073,66.9625604106231,66.8907450570326,66.8255530496405,66.7677357070518,66.7180443478713,66.6718365394971,66.6694829407584,66.6739477522639,66.6824259192483,..
Czechia,CZE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,24584.3299626051,24573.9914877529,25279.7917961729,26869.0197149398,28021.6704584336,27884.7397585343,27801.4387801408,28213.4555005997,29427.4070011514,30399.8730764283,30919.5496618702,31949.2963145034,33452.3408000614,35535.7479961511,37786.8781740905,39629.0061324728,40328.3426630095,38175.1422773334,39097.3886218756,39708.1626280195,39347.0492956846,39317.5535692377,40158.0164275735,42066.5759800801,43069.4659744727,45177.5226053634,46301.082036029,47763.6165520254,45119.9387309139,47796.0337408466,48390.661678675,47558.4106763314,47963.8968485782,..
Czechia,CZE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,144.3788,139.8456,134.3629,133.5916,137.3993,134.0144,127.9685,119.7174,132.3167,132.2272,127.4031,130.6674,131.5325,129.0481,130.7913,132.3365,126.1208,119.7126,120.9946,118.1188,114.029,109.5328,107.2391,108.2916,109.8148,110.3808,109.3448,103.7793,94.8596,99.5152,97.6888,85.6093,77.7492,..
